step,max_du
1457,5.00744e-05
1458,5.0012e-05
1459,5.00987e-05
1460,5.00157e-05
1461,5.01222e-05
1462,5.0018e-05
1463,5.01445e-05
1464,5.00185e-05
1465,5.01651e-05
1466,5.00171e-05
1467,5.01837e-05
1468,5.00133e-05
1469,5.02001e-05
1470,5.0007e-05
1471,5.02139e-05
1472,4.99979e-05
1473,5.02249e-05
1474,4.99859e-05
1475,5.0233e-05
1476,4.99709e-05
1477,5.02381e-05
1478,4.99529e-05
1479,5.02402e-05
1480,4.99318e-05
1481,5.02395e-05
1482,4.9908e-05
1483,5.02361e-05
1484,4.98814e-05
1485,5.02304e-05
1486,4.98745e-05
1487,5.02228e-05
1488,4.98922e-05
1489,5.02139e-05
1490,4.99102e-05
1491,5.02048e-05
1492,4.99296e-05
1493,5.01963e-05
1494,4.99522e-05
1495,5.01901e-05
1496,4.99803e-05
1497,5.01878e-05
1498,5.00165e-05
1499,5.01919e-05
1500,5.00643e-05
1501,5.0205e-05
1502,5.01276e-05
1503,5.02307e-05
1504,5.02115e-05
1505,5.02732e-05
1506,5.03214e-05
1507,5.03376e-05
1508,5.04641e-05
1509,5.04295e-05
1510,5.06467e-05
1511,5.05558e-05
1512,5.08771e-05
1513,5.07448e-05
1514,5.11638e-05
1515,5.10931e-05
1516,5.15153e-05
1517,5.16049e-05
1518,5.19397e-05
1519,5.2202e-05
1520,5.24445e-05
1521,5.2889e-05
1522,5.30357e-05
1523,5.36678e-05
1524,5.38713e-05
1525,5.45372e-05
1526,5.49132e-05
1527,5.54921e-05
1528,5.60215e-05
1529,5.65231e-05
1530,5.71787e-05
1531,5.76163e-05
1532,5.8363e-05
1533,5.87532e-05
1534,5.95485e-05
1535,5.99107e-05
1536,6.0706e-05
1537,6.1062e-05
1538,6.18044e-05
1539,6.21773e-05
1540,6.28113e-05
1541,6.32249e-05
1542,6.36953e-05
1543,6.41723e-05
1544,6.44267e-05
1545,6.49882e-05
1546,6.50164e-05
1547,6.56436e-05
1548,6.57101e-05
1549,6.61135e-05
1550,6.62224e-05
1551,6.63784e-05
1552,6.65323e-05
1553,6.64252e-05
1554,6.66248e-05
1555,6.65511e-05
1556,6.6524e-05
1557,6.65457e-05
1558,6.6248e-05
1559,6.63134e-05
1560,6.58345e-05
1561,6.58568e-05
1562,6.53173e-05
1563,6.51862e-05
1564,6.4763e-05
1565,6.43197e-05
1566,6.39997e-05
1567,6.32823e-05
1568,6.30481e-05
1569,6.21969e-05
1570,6.19355e-05
1571,6.10584e-05
1572,6.06944e-05
1573,5.98821e-05
1574,5.93606e-05
1575,5.85908e-05
1576,5.7972e-05
1577,5.72216e-05
1578,5.65662e-05
1579,5.58124e-05
1580,5.51789e-05
1581,5.44003e-05
1582,5.38423e-05
1583,5.30444e-05
1584,5.25838e-05
1585,5.18151e-05
1586,5.14246e-05
1587,5.08581e-05
1588,5.03797e-05
1589,5.00269e-05
1590,4.95056e-05
1591,4.93209e-05
1592,4.88315e-05
1593,4.87342e-05
1594,4.84352e-05
1595,4.8256e-05
1596,4.81308e-05
1597,4.78836e-05
1598,4.79022e-05
1599,4.76713e-05
1600,4.77318e-05
1601,4.75127e-05
1602,4.76012e-05
1603,4.73873e-05
1604,4.74914e-05
1605,4.72748e-05
1606,4.73841e-05
1607,4.72104e-05
1608,4.72616e-05
1609,4.73825e-05
1610,4.82194e-05
1611,4.87642e-05
1612,4.95642e-05
1613,5.02036e-05
1614,5.07866e-05
1615,5.14537e-05
1616,5.18078e-05
1617,5.24876e-05
1618,5.2617e-05
1619,5.32873e-05
1620,5.34047e-05
1621,5.38438e-05
1622,5.39444e-05
1623,5.41575e-05
1624,5.42388e-05
1625,5.42368e-05
1626,5.43179e-05
1627,5.40979e-05
1628,5.4188e-05
1629,5.38638e-05
1630,5.38517e-05
1631,5.35262e-05
1632,5.33341e-05
1633,5.30112e-05
1634,5.26632e-05
1635,5.2346e-05
1636,5.18683e-05
1637,5.15586e-05
1638,5.09972e-05
1639,5.06771e-05
1640,5.00963e-05
1641,4.9728e-05
1642,4.91653e-05
1643,4.87358e-05
1644,4.8224e-05
1645,4.77581e-05
1646,4.72884e-05
1647,4.68246e-05
1648,4.63707e-05
1649,4.59083e-05
1650,4.54829e-05
1651,4.50177e-05
1652,4.4719e-05
1653,4.42295e-05
1654,4.39867e-05
1655,4.35328e-05
1656,4.32858e-05
1657,4.2866e-05
1658,4.26153e-05
1659,4.22355e-05
1660,4.1974e-05
1661,4.16895e-05
1662,4.13613e-05
1663,4.11634e-05
1664,4.07772e-05
1665,4.06581e-05
1666,4.02225e-05
1667,4.01755e-05
1668,3.9743e-05
1669,3.97182e-05
1670,3.93152e-05
1671,3.92892e-05
1672,3.9048e-05
1673,3.90537e-05
1674,3.908e-05
1675,3.93525e-05
1676,3.97368e-05
1677,4.01473e-05
1678,4.05753e-05
1679,4.09873e-05
1680,4.13639e-05
1681,4.16854e-05
1682,4.20369e-05
1683,4.2348e-05
1684,4.25702e-05
1685,4.27843e-05
1686,4.29771e-05
1687,4.30556e-05
1688,4.31444e-05
1689,4.31817e-05
1690,4.33599e-05
1691,4.37039e-05
1692,4.3982e-05
1693,4.43392e-05
1694,4.46036e-05
1695,4.47601e-05
1696,4.49818e-05
1697,4.51107e-05
1698,4.51449e-05
1699,4.52396e-05
1700,4.52022e-05
1701,4.51006e-05
1702,4.50381e-05
1703,4.48419e-05
1704,4.45942e-05
1705,4.43779e-05
1706,4.40401e-05
1707,4.36467e-05
1708,4.33021e-05
1709,4.28596e-05
1710,4.23461e-05
1711,4.18885e-05
1712,4.13898e-05
1713,4.08404e-05
1714,4.02915e-05
1715,3.97655e-05
1716,3.92208e-05
1717,3.8682e-05
1718,3.81608e-05
1719,3.76572e-05
1720,3.73692e-05
1721,3.73731e-05
1722,3.73903e-05
1723,3.73099e-05
1724,3.73862e-05
1725,3.72243e-05
1726,3.73549e-05
1727,3.71753e-05
1728,3.75734e-05
1729,3.78041e-05
1730,3.81591e-05
1731,3.84419e-05
1732,3.86591e-05
1733,3.90391e-05
1734,3.91866e-05
1735,3.95255e-05
1736,3.96906e-05
1737,3.98692e-05
1738,4.00381e-05
1739,4.00428e-05
1740,4.0853e-05
1741,4.14289e-05
1742,4.23936e-05
1743,4.29705e-05
1744,4.39273e-05
1745,4.44892e-05
1746,4.54224e-05
1747,4.5954e-05
1748,4.68489e-05
1749,4.73364e-05
1750,4.81801e-05
1751,4.86791e-05
1752,4.93933e-05
1753,4.9973e-05
1754,5.04705e-05
1755,5.11437e-05
1756,5.14794e-05
1757,5.21754e-05
1758,5.24379e-05
1759,5.30581e-05
1760,5.32643e-05
1761,5.37873e-05
1762,5.41123e-05
1763,5.4364e-05
1764,5.48098e-05
1765,5.48935e-05
1766,5.536e-05
1767,5.5373e-05
1768,5.57711e-05
1769,5.58376e-05
1770,5.60556e-05
1771,5.62462e-05
1772,5.62298e-05
1773,5.65357e-05
1774,5.64526e-05
1775,5.67225e-05
1776,5.66091e-05
1777,5.6825e-05
1778,5.68161e-05
1779,5.68627e-05
1780,5.69416e-05
1781,5.68807e-05
1782,5.70036e-05
1783,5.69214e-05
1784,5.70195e-05
1785,5.69281e-05
1786,5.70057e-05
1787,5.69161e-05
1788,5.69766e-05
1789,5.68985e-05
1790,5.69444e-05
1791,5.68859e-05
1792,5.69183e-05
1793,5.68861e-05
1794,5.69044e-05
1795,5.69038e-05
1796,5.6906e-05
1797,5.69408e-05
1798,5.69236e-05
1799,5.70605e-05
1800,5.70595e-05
1801,5.72078e-05
1802,5.72372e-05
1803,5.73678e-05
1804,5.74271e-05
1805,5.75322e-05
1806,5.76391e-05
1807,5.76925e-05
1808,5.78979e-05
1809,5.7888e-05
1810,5.81381e-05
1811,5.81473e-05
1812,5.83526e-05
1813,5.83822e-05
1814,5.85367e-05
1815,5.85882e-05
1816,5.86878e-05
1817,5.87626e-05
1818,5.8806e-05
1819,5.89054e-05
1820,5.88936e-05
1821,5.90182e-05
1822,5.89549e-05
1823,5.91047e-05
1824,5.90638e-05
1825,5.91697e-05
1826,5.91625e-05
1827,5.92187e-05
1828,5.924e-05
1829,5.92576e-05
1830,5.93023e-05
1831,5.92911e-05
1832,5.93548e-05
1833,5.9323e-05
1834,5.94019e-05
1835,5.9355e-05
1836,5.9446e-05
1837,5.93866e-05
1838,5.94876e-05
1839,5.94307e-05
1840,5.95242e-05
1841,5.94811e-05
1842,5.95506e-05
1843,5.95255e-05
1844,5.95586e-05
1845,5.95536e-05
1846,5.95374e-05
1847,5.95525e-05
1848,5.94736e-05
1849,5.95068e-05
1850,5.93522e-05
1851,5.93997e-05
1852,5.9157e-05
1853,5.92135e-05
1854,5.89366e-05
1855,5.89305e-05
1856,5.86798e-05
1857,5.85339e-05
1858,5.83138e-05
1859,5.80087e-05
1860,5.78229e-05
1861,5.73486e-05
1862,5.71936e-05
1863,5.66788e-05
1864,5.64153e-05
1865,5.58722e-05
1866,5.54808e-05
1867,5.49037e-05
1868,5.43866e-05
1869,5.37712e-05
1870,5.32536e-05
1871,5.25165e-05
1872,5.19793e-05
1873,5.11595e-05
1874,5.05416e-05
1875,4.96426e-05
1876,4.89485e-05
1877,4.79755e-05
1878,4.72114e-05
1879,4.61715e-05
1880,4.53451e-05
1881,4.42466e-05
1882,4.33667e-05
1883,4.22191e-05
1884,4.12957e-05
1885,4.01093e-05
1886,3.91531e-05
1887,3.79387e-05
1888,3.69607e-05
1889,3.65162e-05
1890,3.62464e-05
1891,3.60599e-05
1892,3.61867e-05
1893,3.64125e-05
1894,3.72332e-05
1895,3.79814e-05
1896,3.88915e-05
1897,3.98307e-05
1898,4.06698e-05
1899,4.16717e-05
1900,4.25493e-05
1901,4.34755e-05
1902,4.44041e-05
1903,4.52406e-05
1904,4.61527e-05
1905,4.69151e-05
1906,4.77449e-05
1907,4.84338e-05
1908,4.91435e-05
1909,4.9761e-05
1910,5.03149e-05
1911,5.08646e-05
1912,5.12321e-05
1913,5.17171e-05
1914,5.20236e-05
1915,5.23323e-05
1916,5.25507e-05
1917,5.2716e-05
1918,5.28643e-05
1919,5.28272e-05
1920,5.29473e-05
1921,5.28871e-05
1922,5.27839e-05
1923,5.26975e-05
1924,5.24935e-05
1925,5.23683e-05
1926,5.20723e-05
1927,5.18574e-05
1928,5.15857e-05
1929,5.1294e-05
1930,5.0992e-05
1931,5.05365e-05
1932,5.02947e-05
1933,4.98582e-05
1934,4.95533e-05
1935,4.91163e-05
1936,4.86773e-05
1937,4.82999e-05
1938,4.77521e-05
1939,4.74077e-05
1940,4.68489e-05
1941,4.64114e-05
1942,4.59017e-05
1943,4.53618e-05
1944,4.48586e-05
1945,4.42409e-05
1946,4.37144e-05
1947,4.30766e-05
1948,4.25196e-05
1949,4.18833e-05
1950,4.12491e-05
1951,4.05941e-05
1952,4.03321e-05
1953,4.03677e-05
1954,4.03887e-05
1955,4.03139e-05
1956,4.02618e-05
1957,4.02062e-05
1958,4.00282e-05
1959,3.99189e-05
1960,3.98168e-05
1961,3.94787e-05
1962,3.93566e-05
1963,3.91361e-05
1964,3.87494e-05
1965,3.85302e-05
1966,3.81444e-05
1967,3.77571e-05
1968,3.73944e-05
1969,3.68242e-05
1970,3.64414e-05
1971,3.59312e-05
1972,3.52173e-05
1973,3.47385e-05
1974,3.40472e-05
1975,3.42744e-05
1976,3.46917e-05
1977,3.50598e-05
1978,3.54845e-05
1979,3.57795e-05
1980,3.62055e-05
1981,3.64394e-05
1982,3.68609e-05
1983,3.70464e-05
1984,3.74577e-05
1985,3.76083e-05
1986,3.80043e-05
1987,3.81482e-05
1988,3.85096e-05
1989,3.86677e-05
1990,3.89831e-05
1991,3.91537e-05
1992,3.94345e-05
1993,3.96171e-05
1994,3.98735e-05
1995,4.00689e-05
1996,4.03112e-05
1997,4.05198e-05
1998,4.07801e-05
1999,4.09799e-05
2000,4.12619e-05
2001,4.14584e-05
2002,4.17638e-05
2003,4.19631e-05
2004,4.22921e-05
2005,4.25007e-05
2006,4.28514e-05
2007,4.30757e-05
2008,4.34451e-05
2009,4.36911e-05
2010,4.4075e-05
2011,4.43475e-05
2012,4.47411e-05
2013,4.50437e-05
2014,4.54415e-05
2015,4.57763e-05
2016,4.61726e-05
2017,4.654e-05
2018,4.69293e-05
2019,4.73277e-05
2020,4.77047e-05
2021,4.81312e-05
2022,4.84907e-05
2023,4.89408e-05
2024,4.92786e-05
2025,4.97466e-05
2026,5.00588e-05
2027,5.05385e-05
2028,5.08217e-05
2029,5.13065e-05
2030,5.15581e-05
2031,5.20417e-05
2032,5.22596e-05
2033,5.27362e-05
2034,5.29189e-05
2035,5.33836e-05
2036,5.35325e-05
2037,5.39793e-05
2038,5.41283e-05
2039,5.45206e-05
2040,5.4676e-05
2041,5.50064e-05
2042,5.51704e-05
2043,5.54373e-05
2044,5.56117e-05
2045,5.58153e-05
2046,5.60017e-05
2047,5.61432e-05
2048,5.63433e-05
2049,5.64246e-05
2050,5.66398e-05
2051,5.66629e-05
2052,5.68951e-05
2053,5.68659e-05
2054,5.71126e-05
2055,5.70655e-05
2056,5.72951e-05
2057,5.72313e-05
2058,5.74446e-05
2059,5.73645e-05
2060,5.75617e-05
2061,5.74653e-05
2062,5.7646e-05
2063,5.75411e-05
2064,5.76956e-05
2065,5.76203e-05
2066,5.77079e-05
2067,5.76653e-05
2068,5.76791e-05
2069,5.76728e-05
2070,5.76056e-05
2071,5.76388e-05
2072,5.74833e-05
2073,5.75595e-05
2074,5.73703e-05
2075,5.74311e-05
2076,5.72162e-05
2077,5.72508e-05
2078,5.70091e-05
2079,5.70168e-05
2080,5.67482e-05
2081,5.67291e-05
2082,5.64894e-05
2083,5.63891e-05
2084,5.62086e-05
2085,5.60002e-05
2086,5.58813e-05
2087,5.55921e-05
2088,5.55122e-05
2089,5.51924e-05
2090,5.51078e-05
2091,5.4773e-05
2092,5.46764e-05
2093,5.43317e-05
2094,5.42276e-05
2095,5.39256e-05
2096,5.3772e-05
2097,5.35566e-05
2098,5.33207e-05
2099,5.31943e-05
2100,5.29171e-05
2101,5.28501e-05
2102,5.2574e-05
2103,5.25354e-05
2104,5.22781e-05
2105,5.22608e-05
2106,5.2067e-05
2107,5.20358e-05
2108,5.19488e-05
2109,5.18689e-05
2110,5.18868e-05
2111,5.17696e-05
2112,5.18861e-05
2113,5.1801e-05
2114,5.19497e-05
2115,5.18974e-05
2116,5.20784e-05
2117,5.20583e-05
2118,5.22705e-05
2119,5.22964e-05
2120,5.25219e-05
2121,5.25904e-05
2122,5.28263e-05
2123,5.29193e-05
2124,5.31757e-05
2125,5.32734e-05
2126,5.356e-05
2127,5.36541e-05
2128,5.39682e-05
2129,5.40699e-05
2130,5.43883e-05
2131,5.44914e-05
2132,5.48078e-05
2133,5.49062e-05
2134,5.52147e-05
2135,5.53024e-05
2136,5.55972e-05
2137,5.5705e-05
2138,5.59449e-05
2139,5.60879e-05
2140,5.62488e-05
2141,5.64701e-05
2142,5.65675e-05
2143,5.68057e-05
2144,5.69282e-05
2145,5.70877e-05
2146,5.72358e-05
2147,5.73113e-05
2148,5.74852e-05
2149,5.75036e-05
2150,5.76734e-05
2151,5.76605e-05
2152,5.77996e-05
2153,5.78468e-05
2154,5.78652e-05
2155,5.79868e-05
2156,5.7936e-05
2157,5.80624e-05
2158,5.79801e-05
2159,5.80766e-05
2160,5.79651e-05
2161,5.80342e-05
2162,5.78963e-05
2163,5.79412e-05
2164,5.77802e-05
2165,5.78043e-05
2166,5.76519e-05
2167,5.76307e-05
2168,5.74922e-05
2169,5.74277e-05
2170,5.72899e-05
2171,5.72019e-05
2172,5.70517e-05
2173,5.69591e-05
2174,5.67883e-05
2175,5.67041e-05
2176,5.65217e-05
2177,5.64401e-05
2178,5.62428e-05
2179,5.61691e-05
2180,5.59538e-05
2181,5.58914e-05
2182,5.56556e-05
2183,5.5606e-05
2184,5.53595e-05
2185,5.53106e-05
2186,5.51049e-05
2187,5.5002e-05
2188,5.48529e-05
2189,5.46762e-05
2190,5.45783e-05
2191,5.43427e-05
2192,5.42755e-05
2193,5.40237e-05
2194,5.39394e-05
2195,5.36689e-05
2196,5.35654e-05
2197,5.32743e-05
2198,5.31498e-05
2199,5.28366e-05
2200,5.26899e-05
2201,5.23537e-05
2202,5.21842e-05
2203,5.18245e-05
2204,5.16322e-05
2205,5.12568e-05
2206,5.10344e-05
2207,5.065e-05
2208,5.03925e-05
2209,5.00019e-05
2210,4.97091e-05
2211,4.93151e-05
2212,4.89873e-05
2213,4.85928e-05
2214,4.82458e-05
2215,4.78389e-05
2216,4.74868e-05
2217,4.70579e-05
2218,4.67024e-05
2219,4.62546e-05
2220,4.58978e-05
2221,4.54341e-05
2222,4.50783e-05
2223,4.46015e-05
2224,4.42494e-05
2225,4.37624e-05
2226,4.34166e-05
2227,4.29222e-05
2228,4.25852e-05
2229,4.20862e-05
2230,4.17606e-05
2231,4.12598e-05
2232,4.09478e-05
2233,4.04493e-05
2234,4.0152e-05
2235,3.96637e-05
2236,3.93777e-05
2237,3.8902e-05
2238,3.86296e-05
2239,3.81685e-05
2240,3.79118e-05
2241,3.74673e-05
2242,3.7228e-05
2243,3.74363e-05
2244,3.80333e-05
2245,3.85474e-05
2246,3.89878e-05
2247,3.93371e-05
2248,3.96143e-05
2249,3.97845e-05
2250,3.98468e-05
2251,3.98081e-05
2252,3.96822e-05
2253,3.94466e-05
2254,3.91025e-05
2255,3.86517e-05
2256,3.80962e-05
2257,3.74434e-05
2258,3.67006e-05
2259,3.65148e-05
2260,3.66724e-05
2261,3.68696e-05
2262,3.70009e-05
2263,3.72147e-05
2264,3.73073e-05
2265,3.75375e-05
2266,3.75814e-05
2267,3.78269e-05
2268,3.78461e-05
2269,3.80728e-05
2270,3.80851e-05
2271,3.82669e-05
2272,3.82681e-05
2273,3.84023e-05
2274,3.8389e-05
2275,3.8474e-05
2276,3.84435e-05
2277,3.84989e-05
2278,3.8429e-05
2279,3.84842e-05
2280,3.83441e-05
2281,3.83976e-05
2282,3.81899e-05
2283,3.82396e-05
2284,3.80081e-05
2285,3.80119e-05
2286,3.77553e-05
2287,3.77169e-05
2288,3.74341e-05
2289,3.73582e-05
2290,3.70479e-05
2291,3.69398e-05
2292,3.66007e-05
2293,3.64661e-05
2294,3.60969e-05
2295,3.59421e-05
2296,3.55413e-05
2297,3.53727e-05
2298,3.4964e-05
2299,3.47632e-05
2300,3.4377e-05
2301,3.41188e-05
2302,3.37595e-05
2303,3.34618e-05
2304,3.33824e-05
2305,3.34927e-05
2306,3.37852e-05
2307,3.39212e-05
2308,3.42395e-05
2309,3.44011e-05
2310,3.47447e-05
2311,3.49312e-05
2312,3.52987e-05
2313,3.5508e-05
2314,3.58972e-05
2315,3.61266e-05
2316,3.6534e-05
2317,3.67798e-05
2318,3.72014e-05
2319,3.74668e-05
2320,3.78897e-05
2321,3.82016e-05
2322,3.8588e-05
2323,3.89471e-05
2324,3.9309e-05
2325,3.9714e-05
2326,4.01117e-05
2327,4.04652e-05
2328,4.08962e-05
2329,4.12065e-05
2330,4.16482e-05
2331,4.19368e-05
2332,4.23539e-05
2333,4.26142e-05
2334,4.30003e-05
2335,4.32263e-05
2336,4.35759e-05
2337,4.37916e-05
2338,4.4071e-05
2339,4.43078e-05
2340,4.4478e-05
2341,4.47309e-05
2342,4.48226e-05
2343,4.5055e-05
2344,4.50954e-05
2345,4.52765e-05
2346,4.52971e-05
2347,4.53943e-05
2348,4.54076e-05
2349,4.54095e-05
2350,4.54126e-05
2351,4.53256e-05
2352,4.53155e-05
2353,4.51479e-05
2354,4.51216e-05
2355,4.48947e-05
2356,4.4838e-05
2357,4.45693e-05
2358,4.44733e-05
2359,4.41677e-05
2360,4.40374e-05
2361,4.37001e-05
2362,4.3541e-05
2363,4.31775e-05
2364,4.29952e-05
2365,4.26111e-05
2366,4.24112e-05
2367,4.2012e-05
2368,4.17999e-05
2369,4.14443e-05
2370,4.11717e-05
2371,4.08773e-05
2372,4.0554e-05
2373,4.03123e-05
2374,4.00261e-05
2375,3.97555e-05
2376,3.95074e-05
2377,3.92117e-05
2378,3.9001e-05
2379,3.87216e-05
2380,3.85085e-05
2381,3.83058e-05
2382,3.80355e-05
2383,3.78988e-05
2384,3.76324e-05
2385,3.74995e-05
2386,3.72363e-05
2387,3.71066e-05
2388,3.68457e-05
2389,3.67182e-05
2390,3.64587e-05
2391,3.63323e-05
2392,3.6073e-05
2393,3.59467e-05
2394,3.56864e-05
2395,3.57392e-05
2396,3.59924e-05
2397,3.6415e-05
2398,3.66512e-05
2399,3.70536e-05
2400,3.72589e-05
2401,3.76473e-05
2402,3.78191e-05
2403,3.81882e-05
2404,3.83551e-05
2405,3.86687e-05
2406,3.88406e-05
2407,3.90816e-05
2408,3.92677e-05
2409,3.94201e-05
2410,3.96292e-05
2411,3.96788e-05
2412,3.99182e-05
2413,3.99075e-05
2414,4.0129e-05
2415,4.01499e-05
2416,4.0257e-05
2417,4.03136e-05
2418,4.02994e-05
2419,4.0395e-05
2420,4.02546e-05
2421,4.03917e-05
2422,4.02596e-05
2423,4.03034e-05
2424,4.02172e-05
2425,4.01317e-05
2426,4.00921e-05
2427,3.98801e-05
2428,3.98869e-05
2429,3.96711e-05
2430,3.96065e-05
2431,3.94448e-05
2432,3.92572e-05
2433,3.91453e-05
2434,3.88471e-05
2435,3.87798e-05
2436,3.84576e-05
2437,3.83571e-05
2438,3.80817e-05
2439,3.78871e-05
2440,3.76556e-05
2441,3.73807e-05
2442,3.71897e-05
2443,3.68496e-05
2444,3.66955e-05
2445,3.63053e-05
2446,3.61842e-05
2447,3.57969e-05
2448,3.56675e-05
2449,3.53118e-05
2450,3.51562e-05
2451,3.48283e-05
2452,3.46607e-05
2453,3.45113e-05
2454,3.43685e-05
2455,3.43734e-05
2456,3.42043e-05
2457,3.41439e-05
2458,3.39641e-05
2459,3.3831e-05
2460,3.36558e-05
2461,3.34442e-05
2462,3.32759e-05
2463,3.29938e-05
2464,3.28342e-05
2465,3.2503e-05
2466,3.2341e-05
2467,3.23451e-05
2468,3.24575e-05
2469,3.25544e-05
2470,3.25668e-05
2471,3.25854e-05
2472,3.25796e-05
2473,3.24939e-05
2474,3.24116e-05
2475,3.23121e-05
2476,3.21524e-05
2477,3.19594e-05
2478,3.19325e-05
2479,3.19372e-05
2480,3.20619e-05
2481,3.20583e-05
2482,3.21461e-05
2483,3.21362e-05
2484,3.21894e-05
2485,3.21753e-05
2486,3.2197e-05
2487,3.21807e-05
2488,3.21746e-05
2489,3.21581e-05
2490,3.22478e-05
2491,3.21989e-05
2492,3.23184e-05
2493,3.22836e-05
2494,3.23787e-05
2495,3.23558e-05
2496,3.24258e-05
2497,3.24117e-05
2498,3.24572e-05
2499,3.24478e-05
2500,3.24708e-05
2501,3.24617e-05
2502,3.24651e-05
2503,3.24512e-05
2504,3.24392e-05
2505,3.2415e-05
2506,3.23926e-05
2507,3.23523e-05
2508,3.23256e-05
2509,3.22632e-05
2510,3.22387e-05
2511,3.21484e-05
2512,3.2133e-05
2513,3.20094e-05
2514,3.20101e-05
2515,3.18959e-05
2516,3.192e-05
2517,3.18491e-05
2518,3.18327e-05
2519,3.18605e-05
2520,3.18611e-05
2521,3.19706e-05
2522,3.19805e-05
2523,3.20993e-05
2524,3.21177e-05
2525,3.2245e-05
2526,3.22712e-05
2527,3.2406e-05
2528,3.2439e-05
2529,3.25804e-05
2530,3.26191e-05
2531,3.2766e-05
2532,3.28093e-05
2533,3.29606e-05
2534,3.30075e-05
2535,3.3162e-05
2536,3.32278e-05
2537,3.33679e-05
2538,3.34583e-05
2539,3.35759e-05
2540,3.36912e-05
2541,3.3784e-05
2542,3.39239e-05
2543,3.39901e-05
2544,3.41543e-05
2545,3.42314e-05
2546,3.43803e-05
2547,3.4477e-05
2548,3.46001e-05
2549,3.47152e-05
2550,3.48125e-05
2551,3.49446e-05
2552,3.50168e-05
2553,3.51645e-05
2554,3.52127e-05
2555,3.53749e-05
2556,3.5403e-05
2557,3.55765e-05
2558,3.56006e-05
2559,3.57706e-05
2560,3.57917e-05
2561,3.59595e-05
2562,3.59789e-05
2563,3.61461e-05
2564,3.61656e-05
2565,3.63341e-05
2566,3.63559e-05
2567,3.65279e-05
2568,3.65544e-05
2569,3.67324e-05
2570,3.67661e-05
2571,3.69529e-05
2572,3.70125e-05
2573,3.71947e-05
2574,3.73228e-05
2575,3.74633e-05
2576,3.76729e-05
2577,3.77968e-05
2578,3.80673e-05
2579,3.82147e-05
2580,3.85093e-05
2581,3.87372e-05
2582,3.90011e-05
2583,3.93477e-05
2584,3.96113e-05
2585,4.00115e-05
2586,4.03002e-05
2587,4.07242e-05
2588,4.10878e-05
2589,4.14796e-05
2590,4.19456e-05
2591,4.23267e-05
2592,4.28267e-05
2593,4.32145e-05
2594,4.37178e-05
2595,4.41054e-05
2596,4.46046e-05
2597,4.49842e-05
2598,4.54716e-05
2599,4.58354e-05
2600,4.63031e-05
2601,4.66432e-05
2602,4.70834e-05
2603,4.73923e-05
2604,4.77975e-05
2605,4.80681e-05
2606,4.84317e-05
2607,4.86576e-05
2608,4.89737e-05
2609,4.91495e-05
2610,4.94132e-05
2611,4.95345e-05
2612,4.97422e-05
2613,4.98061e-05
2614,4.99553e-05
2615,4.996e-05
2616,5.00496e-05
2617,5.00055e-05
2618,5.0025e-05
2619,4.99342e-05
2620,4.98841e-05
2621,4.97485e-05
2622,4.96319e-05
2623,4.94539e-05
2624,4.92756e-05
2625,4.9081e-05
2626,4.88245e-05
2627,4.86377e-05
2628,4.83347e-05
2629,4.81108e-05
2630,4.77838e-05
2631,4.7512e-05
2632,4.71651e-05
2633,4.68538e-05
2634,4.64914e-05
2635,4.61498e-05
2636,4.57764e-05
2637,4.54138e-05
2638,4.50337e-05
2639,4.46596e-05
2640,4.42771e-05
2641,4.39006e-05
2642,4.37657e-05
2643,4.39215e-05
2644,4.40979e-05
2645,4.41924e-05
2646,4.43293e-05
2647,4.43549e-05
2648,4.44595e-05
2649,4.44373e-05
2650,4.44897e-05
2651,4.44318e-05
2652,4.44227e-05
2653,4.4327e-05
2654,4.42631e-05
2655,4.41277e-05
2656,4.40164e-05
2657,4.38401e-05
2658,4.36895e-05
2659,4.34713e-05
2660,4.32901e-05
2661,4.30296e-05
2662,4.28264e-05
2663,4.25236e-05
2664,4.23325e-05
2665,4.20182e-05
2666,4.18005e-05
2667,4.14877e-05
2668,4.12266e-05
2669,4.09226e-05
2670,4.06192e-05
2671,4.03309e-05
2672,3.99865e-05
2673,3.972e-05
2674,3.93361e-05
2675,3.90971e-05
2676,3.86971e-05
2677,3.84686e-05
2678,3.81203e-05
2679,3.78942e-05
2680,3.79704e-05
2681,3.79937e-05
2682,3.80972e-05
2683,3.81107e-05
2684,3.82238e-05
2685,3.8234e-05
2686,3.83424e-05
2687,3.83456e-05
2688,3.84455e-05
2689,3.84382e-05
2690,3.85263e-05
2691,3.85054e-05
2692,3.85787e-05
2693,3.85413e-05
2694,3.85975e-05
2695,3.85415e-05
2696,3.85784e-05
2697,3.85021e-05
2698,3.85185e-05
2699,3.84208e-05
2700,3.8416e-05
2701,3.82967e-05
2702,3.82706e-05
2703,3.81299e-05
2704,3.80832e-05
2705,3.79221e-05
2706,3.78562e-05
2707,3.76763e-05
2708,3.75931e-05
2709,3.73968e-05
2710,3.72989e-05
2711,3.71279e-05
2712,3.69792e-05
2713,3.68627e-05
2714,3.6681e-05
2715,3.65894e-05
2716,3.64058e-05
2717,3.6314e-05
2718,3.61452e-05
2719,3.60425e-05
2720,3.59674e-05
2721,3.58435e-05
2722,3.58019e-05
2723,3.5685e-05
2724,3.56512e-05
2725,3.55676e-05
2726,3.55171e-05
2727,3.55117e-05
2728,3.5469e-05
2729,3.54777e-05
